ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
RAPI-0011,迁移：路由 pixivRoutes TS 化,完成 src/routes/pixivRoutes.js -> .ts；补齐类型；保持现有行为不变。,编译通过；行为不回归；相关测试通过。,manual: `npm test`,manual,DONE,DONE,TODO,src/routes/pixivRoutes.*,RAPI-0007|RAPI-0009,done_at:2026-01-31 | evidence:src/routes/pixivRoutes.ts added | evidence:npm test OK
RAPI-0012,迁移：控制器 imageProxyController TS 化,完成 src/controllers/imageProxyController.js -> .ts；补齐类型；保持现有行为不变。,编译通过；行为不回归；相关测试通过。,manual: `npm test`,manual,DONE,DONE,TODO,src/controllers/imageProxyController.*,RAPI-0007|RAPI-0009,done_at:2026-01-31 | evidence:src/controllers/imageProxyController.ts added | evidence:npm test OK | evidence:npm run build OK
RAPI-0013,迁移：服务 pixivService TS 化,完成 src/services/pixivService.js -> .ts；补齐类型；保持现有行为不变。,编译通过；行为不回归；相关测试通过。,manual: `npm test`,manual,DONE,DONE,TODO,src/services/pixivService.*,RAPI-0007|RAPI-0009,done_at:2026-01-31 | evidence:src/services/pixivService.ts added | evidence:npm test OK | evidence:npm run build OK | push_limited:git push failed (network) | manual_test:git push when network ok | evidence:local_commit_created | risk:medium remote not updated
RAPI-0014,迁移：服务 pixivAuthService TS 化,完成 src/services/pixivAuthService.js -> .ts；补齐类型；保持现有行为不变。,编译通过；行为不回归；相关测试通过。,manual: `npm test`,manual,DONE,DONE,TODO,src/services/pixivAuthService.*,RAPI-0007|RAPI-0009,done_at:2026-01-31 | evidence:src/services/pixivAuthService.ts added | evidence:npm test OK | evidence:npm run build OK
RAPI-0015,迁移：服务 memcachedService TS 化,完成 src/services/memcachedService.js -> .ts；补齐类型；保持现有行为不变。,编译通过；行为不回归；相关测试通过。,manual: `npm test`,manual,DONE,DONE,TODO,src/services/memcachedService.*,RAPI-0007|RAPI-0009,done_at:2026-01-31 | evidence:src/services/memcachedService.ts added | evidence:npm test OK | evidence:npm run build OK
RAPI-0016,迁移：中间件 validationMiddleware TS 化,完成 src/middlewares/validationMiddleware.js -> .ts；补齐类型；保持现有行为不变。,编译通过；行为不回归；相关测试通过。,manual: `npm test`,manual,DONE,DONE,TODO,src/middlewares/validationMiddleware.*,RAPI-0007|RAPI-0009,done_at:2026-01-31 | evidence:src/middlewares/validationMiddleware.ts added | evidence:npm test OK | evidence:npm run build OK
RAPI-0017,迁移：中间件 headerMiddleware TS 化,完成 src/middlewares/headerMiddleware.js -> .ts；补齐类型；保持现有行为不变。,编译通过；行为不回归；相关测试通过。,manual: `npm test`,manual,DONE,DONE,TODO,src/middlewares/headerMiddleware.*,RAPI-0007|RAPI-0009,done_at:2026-01-31 | evidence:src/middlewares/headerMiddleware.ts added | evidence:npm test OK | evidence:npm run build OK
RAPI-0018,回归：legacy pixivcat 路由 smoke tests,mock pixivService + mock axios stream 覆盖 /:illustId.:ext 与 /:illustId-:page.:ext：参数校验、重定向、响应头策略。,smoke tests 存在并通过；未来改造不破坏 legacy。,manual: `npm test`,manual,DONE,DONE,TODO,src/routes/pixivRoutes.* | src/controllers/imageProxyController.* | test/**,RAPI-0009,ref: 随机api开发规划.md#6.1 | done_at:2026-01-31 | evidence:npm test => 7 passed
RAPI-0019,配置：env schema 校验（zod）,建立 src/config：校验 REFRESH_TOKENS/MEMCACHED/DB/ADMIN/RATE_LIMIT/METRICS/IMGPROXY 等 env；启动失败信息可读。,缺 env/格式错时输出可读错误并退出；.env.example 完整；不泄漏 secrets。,manual: 缺 env 启动观察,manual,DONE,DONE,TODO,src/config/** | .env.example | app.js | app.ts | package.json | package-lock.json,RAPI-0007,start_at:2026-01-31 | done_at:2026-01-31 | evidence:node app.js (no .env) => Invalid environment variables shown | evidence:npm test => 7 passed
RAPI-0020,日志：pino + request_id,引入 pino；每请求 request_id；替换关键 console；敏感信息脱敏。,日志含 request_id/route/status/latency；token 不明文。,manual: 发请求观察日志,manual,DONE,DONE,TODO,src/logger/** | src/middlewares/** | app.js | app.ts | package.json | package-lock.json,RAPI-0019,start_at:2026-01-31 | done_at:2026-01-31 | evidence:node -e supertest /ping => pino log has request_id route status latency_ms | evidence:npm test => 7 passed
RAPI-0021,错误处理：legacy HTML 与 JSON API 分离,"保留 EJS 错误页用于 legacy；JSON API 返回 {code,message,request_id}；统一异常映射。",legacy 仍 render；JSON API 错误统一；不泄漏堆栈。,manual: `npm test`,manual,DONE,DONE,TODO,views/error.ejs | src/middlewares/errorHandler.* | app.js | app.ts | test/**,RAPI-0020,start_at:2026-01-31 | done_at:2026-01-31 | evidence:npm test => 9 passed
RAPI-0022,Bugfix：pixivService 网络错误不二次异常,修复 error.response 为空导致二次异常；标准化错误分类（rate_limit/network/upstream）。,网络错误不会二次抛错；单元测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/services/pixivService.* | test/**,RAPI-0009,ref: 随机api开发规划.md#1.4 | start_at:2026-01-31 | done_at:2026-01-31 | evidence:npm test => 12 passed
RAPI-0023,健壮性：REFRESH_TOKENS 解析容错 + 脱敏,支持 JSON 数组与逗号分隔；无 token 启动失败信息明确；日志脱敏；轮换策略可配置。,至少 2 种格式可用；无 token 失败可读；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/services/pixivAuthService.* | src/config/** | test/**,RAPI-0019|RAPI-0009,ref: 随机api开发规划.md#3.5 | start_at:2026-01-31 | done_at:2026-01-31 | evidence:npm test => 16 passed
RAPI-0024,部署：Dockerfile（非 root，多阶段）,新增 Dockerfile：多阶段构建；非 root 运行；只拷贝 dist+生产依赖。,docker build/run 成功（/healthz 在 RAPI-0042 后验证）,manual: docker build/run (smoke),manual,DONE,DONE,TODO,Dockerfile,RAPI-0007,start_at:2026-01-31 | done_at:2026-01-31 | validation_limited:docker daemon not running (dockerDesktopLinuxEngine pipe missing) | manual_test:start Docker Desktop then docker build -t pixivcat-backend . and docker run -p 3000:3000 --env-file .env pixivcat-backend | evidence:npm run build ok | risk:medium docker build/run not executed
RAPI-0025,部署：docker-compose.yml（dev：backend+postgres+memcached）,新增 docker-compose.yml：backend+postgres+memcached；便于本地一键启动。,docker compose up 可启动（/healthz 在 RAPI-0042 后验证）,manual: docker compose up -d,manual,DONE,DONE,TODO,docker-compose.yml,RAPI-0024|RAPI-0019,start_at:2026-01-31 | done_at:2026-01-31 | validation_limited:docker daemon not running (dockerDesktopLinuxEngine pipe missing) | manual_test:start Docker Desktop then docker compose up -d --build | evidence:docker-compose.yml added | risk:medium compose not executed
RAPI-0026,部署：docker-compose.prod.yml（生产 overlay）,新增 prod overlay：不暴露 DB/memcached；最小暴露面；资源限制与 secrets 说明。,compose config 可生成；生产暴露面更小。,manual: docker compose -f ... config,manual,DONE,DONE,TODO,docker-compose.prod.yml | docker-compose.yml | docs/deployment/**,RAPI-0025,start_at:2026-01-31 | done_at:2026-01-31 | evidence:docker compose -f docker-compose.yml -f docker-compose.prod.yml config shows postgres/memcached no ports
RAPI-0027,DB：DATABASE_URL 等配置 + .env.example,引入 DATABASE_URL/DB_SSL 等；更新 .env.example；db health 在 RAPI-0042 /healthz 实现。,配置完整（env schema + .env.example）,manual: 检查 .env.example + src/config/env.*,manual,DONE,DONE,TODO,.env.example | src/config/**,RAPI-0019,ref: 随机api开发规划.md#5 | start_at:2026-01-31 | done_at:2026-01-31 | evidence:.env.example has DATABASE_URL DB_SSL | evidence:src/config/env.* has DATABASE_URL DB_SSL
RAPI-0028,DB：Prisma 初始化（schema.prisma）,新增 prisma/schema.prisma（provider=postgresql）+ scripts prisma:generate/migrate。,npx prisma generate 可运行。,manual: npx prisma generate,manual,DONE,DONE,TODO,prisma/schema.prisma | prisma.config.ts | package.json | package-lock.json,RAPI-0027,start_at:2026-01-31 | done_at:2026-01-31 | evidence:npx prisma generate => Generated Prisma Client to src/generated/prisma
RAPI-0029,DB：迁移-创建 images 表,在 Prisma schema + migration 中创建 images：图片主表（illust_id+page_index 粒度，含 random_key/status/fail 字段）；补齐索引/约束（按规划）。,迁移包含 images；字段/索引与规划一致；可通过 prisma migrate 应用。,manual: npx prisma migrate dev,manual,DONE,DONE,TODO,prisma/schema.prisma | prisma/migrations/**,RAPI-0028,ref: 随机api开发规划.md#5.2 | start_at:2026-01-31 | done_at:2026-01-31 | validation_limited:postgres not running (P1001 localhost:5432) | manual_test:start Postgres (e.g. docker compose) then set DATABASE_URL and run npx prisma migrate dev | evidence:prisma/migrations/20260131161500_create_images/migration.sql created | risk:medium migration not applied
RAPI-0030,DB：迁移-创建 tags 表,在 Prisma schema + migration 中创建 tags：标签表（name unique + translated_name）；补齐索引/约束（按规划）。,迁移包含 tags；字段/索引与规划一致；可通过 prisma migrate 应用。,manual: npx prisma migrate dev,manual,DONE,DONE,TODO,prisma/schema.prisma | prisma/migrations/**,RAPI-0028,ref: 随机api开发规划.md#5.2 | start_at:2026-01-31 | done_at:2026-01-31 | validation_limited:postgres not running (P1001 localhost:5432) | manual_test:start Postgres (e.g. docker compose) then set DATABASE_URL and run npx prisma migrate dev | evidence:prisma/migrations/20260131163000_create_tags/migration.sql created | risk:medium migration not applied
RAPI-0031,DB：迁移-创建 image_tags 表,"在 Prisma schema + migration 中创建 image_tags：关系表（image_id,tag_id 主键）；补齐索引/约束（按规划）。",迁移包含 image_tags；字段/索引与规划一致；可通过 prisma migrate 应用。,manual: npx prisma migrate dev,manual,DONE,DONE,TODO,prisma/schema.prisma | prisma/migrations/**,RAPI-0028,ref: 随机api开发规划.md#5.2 | start_at:2026-01-31 | done_at:2026-01-31 | validation_limited:postgres not running (P1001 localhost:5432) | manual_test:start Postgres then set DATABASE_URL and run npx prisma migrate dev | evidence:prisma/migrations/20260131164500_create_image_tags/migration.sql created | risk:medium migration not applied
RAPI-0032,DB：迁移-创建 imports 表,在 Prisma schema + migration 中创建 imports：导入审计表（source/total/success/failed/detail）；补齐索引/约束（按规划）。,迁移包含 imports；字段/索引与规划一致；可通过 prisma migrate 应用。,manual: npx prisma migrate dev,manual,DONE,DONE,TODO,prisma/schema.prisma | prisma/migrations/**,RAPI-0028,ref: 随机api开发规划.md#5.2 | start_at:2026-01-31 | done_at:2026-01-31 | validation_limited:postgres not running (P1001 localhost:5432) | manual_test:start Postgres then set DATABASE_URL and run npx prisma migrate dev | evidence:prisma/migrations/20260131165500_create_imports/migration.sql created | risk:medium migration not applied
RAPI-0033,DB：PrismaClient 封装（单例/注入）,新增 src/db/prismaClient；支持 dev 热重载与测试注入；集中管理连接。,连接稳定；测试可 mock；不会泄漏连接。,manual: `npm test`,manual,DONE,DONE,TODO,src/db/** | test/** | package.json | package-lock.json,RAPI-0029|RAPI-0030|RAPI-0031|RAPI-0032|RAPI-0009,"start_at:2026-01-31 | done_at:2026-02-01 | evidence:npm test (vitest: 6 files passed, 19 tests passed)"
RAPI-0034,Repo：imagesRepo CRUD（getById/upsert/markFail/markOk）,实现 imagesRepo 基础 CRUD；fail/ok 更新原子；支持 status 变更。,CRUD 可用；原子更新；单元测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/repositories/imagesRepo.* | test/**,RAPI-0033|RAPI-0009,"start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test (vitest: 7 files passed, 23 tests passed)"
RAPI-0035,Repo：tagsRepo（upsert + relation sync）,实现 tagsRepo：按 name upsert；同步 image_tags 关系（差异更新）。,关系同步正确；不会重复；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/repositories/tagsRepo.* | test/**,RAPI-0033|RAPI-0009,"start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test (vitest: 8 files passed, 26 tests passed)"
RAPI-0036,Repo：importsRepo（导入审计）,实现 importsRepo：create/update；detail(json) 记录失败明细。,审计可写可查；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/repositories/importsRepo.* | test/**,RAPI-0033|RAPI-0009,"start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test (vitest: 9 files passed, 29 tests passed)"
RAPI-0037,DB：random_key 生成与写入策略,"写入 images 时生成 random_key∈[0,1)；支持在导入/修复时重置 random_key；为随机索引服务。",新记录有 random_key；可按策略重置；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/domain/randomKey.* | src/services/import/** | test/**,RAPI-0034,"ref: 随机api开发规划.md#5.3 | start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test (vitest: 10 files passed, 33 tests passed)"
RAPI-0038,DB：random_key 两段挑选查询（禁用 ORDER BY random）,"实现 pickRandom(filters,r)：random_key>=r ORDER BY random_key LIMIT 1；无则回环取最小；支持基础过滤。",不使用 ORDER BY random；性能可控；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/repositories/imagesRepo.* | test/**,RAPI-0037|RAPI-0009,"ref: 随机api开发规划.md#5.3 | start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test (vitest: 10 files passed, 34 tests passed)"
RAPI-0039,DB：失败冷却过滤（last_fail_at）,在 pickRandom 中排除刚失败记录：last_fail_at is null OR < now()-cooldown；cooldown 可配置。,冷却生效；配置可调整；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/repositories/imagesRepo.* | src/config/** | test/**,RAPI-0038|RAPI-0019,"ref: 随机api开发规划.md#5.4 | start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test (vitest: 10 files passed, 34 tests passed)"
RAPI-0040,DB：TABLESAMPLE 降级（可选）,提供 TABLESAMPLE 作为降级随机方案（避免 random_key 退化时全表扫描）；可配置开关；记录 picked_by。,可启用/禁用；启用后查询性能可控；文档说明。,manual: explain analyze 验证,manual,DONE,DONE,TODO,src/repositories/imagesRepo.* | docs/perf.md,RAPI-0038,"ref: 随机api开发规划.md#3.4 | start_at:2026-02-01 | done_at:2026-02-01 | validation_limited:Postgres not available (docker engine pipe missing) | manual_test:run psql and follow docs/perf.md EXPLAIN samples | evidence:imagesRepo TABLESAMPLE strategy + debug.pickedBy; docs/perf.md added; npm test (10 files, 34 tests passed) | risk:medium perf not validated via explain analyze"
RAPI-0041,"路由：新增 /random,/images,/i,/healthz,/metrics 聚合（不影响 legacy）",增加新路由模块与聚合；legacy 继续挂载；为 /admin 预留。,新路由可访问；legacy 不回归；结构清晰。,manual: 启动后访问路由,manual,DONE,DONE,TODO,app.* | src/routes/**,RAPI-0021,"start_at:2026-02-01 | done_at:2026-02-01 | evidence:supertest GET /random,/images/1,/i/1.jpg,/healthz,/metrics => 501 | push_limited:git push failed (Recv failure: Connection was reset) | manual_test:retry `git push` when network OK"
RAPI-0042,API：GET /healthz,"返回 {ok, db, memcached, queue}；依赖不可用时 ok=false 且 http!=200。",/healthz 正常；错误时有可读原因。,manual: curl /healthz,manual,DONE,DONE,TODO,src/routes/healthz.* | src/db/**,RAPI-0041|RAPI-0033,ref: 随机api开发规划.md#6.2 | start_at:2026-02-01 | done_at:2026-02-01 | validation_limited:curl test blocked by policy (Start-Process) | manual_test:run `node app.js` then `curl /healthz` | evidence:node fetch /healthz => 503 ok=false (DATABASE_URL not configured; memcached timeout) | risk:low uses real HTTP request
RAPI-0043,测试：GET /healthz,覆盖 db ok/failed 等分支（mock）。,新增测试覆盖正向/边界/非法输入；CI 可运行；不依赖真实 Pixiv。,manual: `npm test`,manual,DONE,DONE,TODO,test/healthz.*,RAPI-0042|RAPI-0009,"start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test (vitest: 11 files passed, 37 tests passed)"
RAPI-0044,API：GET /metrics（prom-client）,实现 /metrics 输出 Prometheus；包含 http、random、upstream、db 等指标。,/metrics 可抓取；关键指标存在；可选 basic auth。,manual: curl /metrics,manual,DONE,DONE,TODO,src/routes/metrics.* | src/metrics/** | package.json | package-lock.json,RAPI-0041|RAPI-0020,ref: 随机api开发规划.md#6.2 | start_at:2026-02-01 | done_at:2026-02-01 | validation_limited:curl test blocked by policy (Start-Process) | manual_test:run `node app.js` then `curl /metrics` | evidence:node fetch /metrics => 200 and contains pixivcat_up | risk:low uses real HTTP request
RAPI-0045,测试：/metrics,断言 /metrics 返回文本且含关键 metric 名称。,新增测试覆盖正向/边界/非法输入；CI 可运行；不依赖真实 Pixiv。,manual: `npm test`,manual,DONE,DONE,TODO,test/metrics.*,RAPI-0044|RAPI-0009,start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test => 12 files; 41 tests passed
RAPI-0046,API：GET /images/:id（单条记录 JSON）,实现 /images/:id：返回图片记录（含 tags/author/尺寸/状态/失败信息）；不存在 404。,存在返回 200 JSON；不存在 404 JSON；字段稳定。,manual: curl /images/1,manual,DONE,DONE,TODO,src/routes/images.* | src/repositories/imagesRepo.*,RAPI-0041|RAPI-0034,ref: 随机api开发规划.md#6.2 | start_at:2026-02-01 | done_at:2026-02-01 | validation_limited:postgres unavailable (docker engine down) so cannot curl against real DB | manual_test:bring up postgres then run node dist/app.js and curl /images/1 | evidence:npm test => 12 files; 41 tests passed | risk:medium endpoint not exercised with real DB yet
RAPI-0047,测试：/images/:id,覆盖：存在/不存在/非法 id（400）。,新增测试覆盖正向/边界/非法输入；CI 可运行；不依赖真实 Pixiv。,manual: `npm test`,manual,DONE,DONE,TODO,test/images_get.*,RAPI-0046|RAPI-0009,start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test => 13 files; 44 tests passed | push_limited:git push failed (cannot connect github.com:443) | manual_test:git push when network ok | evidence:local_commit_created | risk:medium remote not updated
RAPI-0048,图片：GET /i/:id.:ext（DB 直连 original_url 的稳定代理）,实现 /i/:id.:ext：从 DB 取 original_url/ext；流式代理；成功长缓存；失败 markFail。,不调用 Pixiv API 即可出图；头部包含 X-Origin-URL/X-Crawl-Date；断开连接不泄漏。,manual: curl -I /i/1.jpg,manual,DONE,DONE,TODO,src/routes/imageById.* | src/controllers/imageByIdController.* | src/http/**,RAPI-0041|RAPI-0034,ref: 随机api开发规划.md#2.1 | start_at:2026-02-01 | done_at:2026-02-01 | validation_limited:postgres unavailable (docker engine down) so cannot curl /i/1.jpg against real DB | manual_test:bring up postgres then run node dist/app.js and curl -I /i/1.jpg | evidence:stream proxy reads DB original_url and uses axios responseType=stream; sets Cache-Control max-age=31536000 and X-Origin-URL/X-Crawl-Date | push_limited:git push failed (connection reset) | manual_test:git push when network ok | evidence:local_commit_created | risk:medium not exercised with real DB yet; remote not updated
RAPI-0049,测试：/i/:id.:ext,覆盖：命中/不存在/上游失败/客户端断开；断言 fail_count 更新。,新增测试覆盖正向/边界/非法输入；CI 可运行；不依赖真实 Pixiv。,manual: `npm test`,manual,DONE,DONE,TODO,test/image_by_id.*,RAPI-0048|RAPI-0009,start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test => 14 files; 48 tests passed
RAPI-0050,图片：Content-Type 映射（含 webp）,扩展 content-type 映射并对齐 ext 校验；支持 webp。,webp 返回 image/webp；非法 ext 400；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/utils/contentType.* | src/middlewares/validationMiddleware.* | src/controllers/imageByIdController.* | src/controllers/imageProxyController.* | test/**,RAPI-0048|RAPI-0009,start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test => 14 files; 51 tests passed
RAPI-0051,兼容：legacy 路由优先走 DB（移除 Pixiv API 热路径）,保留 /:illustId.:ext 与 /:illustId-:page.:ext；若 DB 有 original_url 则直接代理，否则 fallback 到 Pixiv API 现有流程。,DB 有数据时不触发 Pixiv API；无数据时行为不变；smoke tests 不回归。,manual: `npm test`,manual,DONE,DONE,TODO,src/controllers/imageProxyController.* | src/services/pixivService.*,RAPI-0048|RAPI-0018,ref: 随机api开发规划.md#2.1 | start_at:2026-02-01 | done_at:2026-02-01 | evidence:npm test => 14 files; 52 tests passed
RAPI-0052,API：GET /random（骨架 + no-store）,实现 /random：默认 format=image；支持 redirect；必须 Cache-Control:no-store；默认 r18=0；调用 pickRandom + attempts。,/random 可用；无匹配返回友好错误；响应头 no-store。,manual: curl /random?format=json,manual,DONE,DONE,TODO,src/routes/random.* | src/services/randomService.*,RAPI-0041|RAPI-0039,ref: 随机api开发规划.md#6.2 | start_at:2026-02-01 | done_at:2026-02-01 | validation_limited:postgres unavailable (docker engine down) so cannot curl /random?format=json against real DB | manual_test:bring up postgres then run node dist/app.js and curl /random?format=json | evidence:/random implemented with Cache-Control no-store; supports format=json and redirect=1; uses pickRandom + attempts | risk:medium not exercised with real DB yet
RAPI-0053,测试：/random empty,空库/无匹配返回友好 JSON 错误（code/message/request_id）。,新增测试覆盖正向/边界/非法输入；CI 可运行；不依赖真实 Pixiv。,manual: `npm test`,manual,DONE,DONE,TODO,test/random_empty.*,RAPI-0052|RAPI-0009,start_at:2026-02-01 | done_at:2026-01-31 | evidence:npm test (vitest run) exit0 | evidence:test/random_empty.test.ts | push_limited:git push failed (network) | manual_test:git push when network ok | evidence:local_commit_created | risk:medium remote not updated
RAPI-0054,API：/random 参数 format=image|json,为 /random 增加参数 format：实现 image 流/JSON 输出两种模式。,format 生效；非法输入 400；与其它参数可组合；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/routes/random.* | src/services/randomService.* | test/**,RAPI-0052|RAPI-0009,ref: 随机api开发规划.md#6.3 | start_at:2026-01-31 | done_at:2026-01-31 | evidence:npm test (vitest run) exit0 | evidence:invalid format returns 400; format=image|json supported | push_limited:git push failed (network) | manual_test:git push when network ok | evidence:local_commit_created | risk:medium remote not updated
RAPI-0055,测试：/random param format,覆盖 format：正向/边界/非法输入；组合用例。,新增测试覆盖正向/边界/非法输入；CI 可运行；不依赖真实 Pixiv。,manual: `npm test`,manual,DONE,DONE,TODO,test/random_param_format.*,RAPI-0054|RAPI-0009,start_at:2026-01-31 | done_at:2026-01-31 | evidence:npm test (vitest run) exit0 | evidence:test/random_param_format.test.ts covers invalid+image+json+trim | push_limited:git push failed (network) | manual_test:git push when network ok | evidence:local_commit_created | risk:medium remote not updated
RAPI-0056,API：/random 参数 redirect=0|1,为 /random 增加参数 redirect：redirect=1 返回 302 Location 指向稳定图片 URL（/i/:id.:ext）。,redirect 生效；非法输入 400；与其它参数可组合；测试覆盖。,manual: `npm test`,manual,DONE,DONE,TODO,src/routes/random.* | src/services/randomService.* | test/**,RAPI-0052|RAPI-0009,ref: 随机api开发规划.md#6.3 | start_at:2026-01-31 | done_at:2026-01-31 | evidence:npm test (vitest run) exit0 | evidence:invalid redirect returns 400; redirect=1 returns 302 /i/:id.:ext
RAPI-0057,测试：/random param redirect,覆盖 redirect：正向/边界/非法输入；组合用例。,新增测试覆盖正向/边界/非法输入；CI 可运行；不依赖真实 Pixiv。,manual: `npm test`,manual,DONE,DONE,TODO,test/random_param_redirect.*,RAPI-0056|RAPI-0009,start_at:2026-01-31 | done_at:2026-01-31 | evidence:npm test (vitest run) exit0 | evidence:test/random_param_redirect.test.ts covers invalid+redirect0+redirect1+combo
